Content	Keywords
72. Crypto is, the in-person events are really important for crypto because we are an overly online community and we're still early. So it's like seeing people that you interact with online, like in person is really important for building those connections. And I was saying on stage, um, like one of the reasons I had such strong conviction in Solana last year, even when a lot of people didn't, was because I was at Breakpoint in Lisbon in 2022, right before FTX happened. And I talked to all those founders, talked to traders, talked to people active in the ecosystem. And I knew that SPF was not a big like piece of why they were building on Solana.	"Innovation  
Technology  
Sustainability"
73. I also knew that people had a ton of conviction in the chain. And you really only see that from in-person conversations. You can't really get that from online interaction with people. Um, so yeah, I was just about to ask you actually, what were you discussing on stage? Was it the ups and downs of Solana or what was the main gist of it? Uh, we were discussing how to onboard the next billion users and like what that looks like, kind of how far we are in that process, what applications are going to do that, um, and like how can we help people get there and then like why is it important for us to get there.	Innovation, Technology, Future
74. I think it'll be people. I mean, I think it'll obviously be a combination. Um, I think AI is going to be interwoven into everything that we do moving forward, uh, but I still think people are going to be active on-chain. I don't think everybody's going to be just, just AI agents interacting.	Education, Technology, Innovation
75. I think people underestimate how much of an impact AI is going to have, not only in, um, like, just generally, but in crypto. Yeah, I do think people have an underestimation of that, um, but I'll say the general thinking is probably that's like people, the next billion.	"Technology  
Innovation  
Society  "
76. People, I don't, uh, people were like kind of joking with me going up to it. They thought I was joking when I was like, 'Yeah, I'm not really training all that much.' Um, they’re like, 'Oh, he really was serious.' Like, I'm tweeting during the week. I'm out till 7:00 AM the first day. Second day, I'm out till 6:00 AM. Third day out till whatever AM. People thought I was joking. I wasn't. I wasn't joking. Uh, yeah, next time I won't go out the entire week before there is a next time.	Technology
77. I would say I've seen Solana at its lowest, highest, lowest, close to some in between now. I think that one of the biggest milestones for Solana was, I would say, the first thing is establishing community. And that was in 2021. So Solana did a really good job of establishing community early on, like that whole run-up from what was like $150 to like $260 or whatever it was in that time period. They did a great job of onboarding developers to the ecosystem, um, like onboarding people through communities, NFTs, and everything else, um, building that online presence, building that in-person presence. Um, they did a really good job of building the community there. And that community was the only reason that when stuff got bad, um, there were still people that had, um, conviction in Solana long-term.	Technology
78. I'll say the second thing is like the pace of development on Solana is crazy. I think compared to other L1s, like in 2022, there was a period when the chain was literally unusable for people. Um, and they had to fix a ton of that, um, to make sure people would be able to use the chain moving forward. And that took a lot of time, but I think like only a few months, I think during 2022 is when they got like all those fixes through. And then when 2023 came around, people were still in their heads thinking, 'Oh, L1 doesn’t work,' but they were more paying attention to all the dev updates that happened, um, and all the work that had been done behind the scenes. So I think that's like the two, two biggest things I definitely would say. Um, and so like the speed of innovation is crazy. Like whenever something happens, it's like, they're on it very fast.	Health, Wellness, Fitness
79. Talking about the community, I fully agree with you. Um, but within the, uh, the demographic or, or let's say within the developer community, what has made Solana unique? Um, that's, that's a good question. I honestly do not know all the other developer communities all that well, um, to do a like comparative analysis on it. But from my point of view, it seems like it's very top-down, like Anatoly leads very much, um, very directly in how he thinks about developing on Solana. Um, he’s like, 'Do things fast, break things, and then fix them.' And it's like, if it, if it breaks, okay, cool, we'll fix it, we'll figure it out. Um, he’s like very forward-thinking in that way. I think it's kind of the same thought process he has around, um, like hardware on Solana. Like, 'We want to use the most out of this hardware that we can. We're not really concerned, um, with doing the opposite.' I think it's really like forward-thinking.	"Technology  
Innovation  
Society"
80. I don't think Solana is an ETH killer. Um, I honestly think they're trying to do two very different things. Like it's not even really a good comparison because what Solana is trying to do is be like an integrated L1, which is like, um, execution, consensus, settlement all happened on Solana, on the L1. Whereas Ethereum is really pushing all the execution off to these L2s and these rollups. So Ethereum's focus is different from Solana. They just want to be the most secure, most safe, um, settlement layer. And then all the rollups are kind of that thinking of, oh, let's break things fast. Let's do things as fast as possible. And like, let's use alternative VMs versus the EVM. Like all that innovation kind of happens on rollups. Whereas with Solana, it's like everything is on the L1. So they're not even really comparable. Like ETH doesn't want to have a ton of activity on its L1 anyway. It's not trying to do the same thing. So Solana is doing, I think, a better comparison is like Ethereum to stuff like, uh, Dimension, Anisha, um, like projects like those. And then Solana is probably more comparable to stuff like Monad, like SE, um, like Aptos, those type of L1s.	Technology, Innovation, Future
81. I was around after DeFi summer and all the people who were active on testing out new protocols were basically the degen's, like all, all the degen traders who are active on-chain, um, like playing around with Yearn, Compound, like a lot of those same people, I think, well, not all the same people, but a lot of those people with that same thought process were the ones active early on. Radium, like on Solana when it was like just a web wallet before Phantom and Backpack and all those, um, like before Metaplex even existed. Um, I think it's really like the degen's in crypto lead a lot of the first testing of all these protocols and it's like that pretty consistently. And then I think retail was big on Solana in 2021 because of NFTs. That was like a big thing for, for Solana.	Innovation, Technology, Future
82. Um, which is why I was kind of surprised, uh, that people expected DEX trading volumes to remain so low in Solana last year, like in 2023, it was very common for people to say, 'Yeah, there's no trading volume on Solana. That's never going to go up, never going to be close, um, to Ethereum.' And people would say, 'Ethereum is the place for memes and alts to be traded because meme coins can do well on ETH because once the fees are high, nobody wants to sell.' And I'm like, 'That doesn't make sense.' Like the same reason that Solana was big on NFTs, it's going to be the same reason that Solana is a great user experience for trading. Like anybody can trade on Solana with very low costs and it's very fast. Um, so that was my whole thesis in 2023. I'm like, whenever people realize that everything's going to skyrocket and that's what's happening currently.	"Technology  
Innovation  
Society"
83. Well, in crypto, price leads a lot. So it was sideways between like $5 and $30 and that range for like nine, ten months. And there were a ton of people like smart institutional money, like smart retail traders who were just bidding in that range. And then like eventually when there's more demand and supply and it broke out above $30, there was a ton of people who were like, 'Oh, now I need to pay attention to Solana.' And then when people started actually bridging over to Solana, they were like, 'Oh, what am I going to buy?' Then Bonk went from like what, $30 million to whatever it is now, like a billion. Um, and then people were like, 'Okay, we can buy alts on Solana now. There's a proof of concept. Bonk just went crazy. Okay, what else is Solana going to do?' And then that's when all the memes started popping up. Like a lot of people started launching their tokens. I think Jito was big. The airdrop for Jito was really, really big for people. Um, cause that was a wealth effect similar to what happened with Uniswap on ETH. And all those people got the Uniswap airdrop, like, 'Oh, now I have $1,000 to play around on-chain with.' And it was the same thing for Jito, but it was even more substantial because there were not as many users as there were on ETH that were active on Solana using Jito.	"Sustainability  
Innovation  
Technology"
84. I was telling people all of last year, it's like, 'You're not competing with a ton of people now cause it's not consensus that Solana is going to do well.' Um, so yeah, Jito airdrop, a few, Jupiter airdrop, um, there were a few other airdrops that did well. And then just literally, um, all the memes just popped off immediately as Solana was going up.	Technology, Innovation, Society
85. it wasn't frustrating because I was, I was proving right. It really wasn't because people were like, 'Yeah, he's been saying this for, for months now. We've been listening to you nonstop. Like we believe you. Okay. We believe you.' That's good. Yeah.	Education, Technology, Innovation
86. I mean, publicly it has a huge impact. Like everybody associated SBF as a scammer. FTX was the worst. And he was the biggest proponent of Solana that entire last cycle. It's like, 'Okay, Solana is a scam.' Like that was just the connection that people made. I think it had a really, really big impact during that whole like last year of 2023. Nobody even wanted to buy Solana. Like, 'Oh, that's dead. That's the next, that's EOS, whatever else, other L1 that died.	"Innovation  
Sustainability  
Technology"
87. I think it didn't have an impact on people who really had conviction in Solana. And that's the most important part. Like the developers, founders, everybody who was raised in the ecosystem, um, and had been building in the ecosystem even pre-SBF owned, like a lot of those protocols didn't even have tokens out yet. Uh, it didn't waver their conviction and it didn't waver a lot of the early Solana, I think, retail community that was active. It didn't change their conviction either. A lot of people who were active in NFTs in 2021 stayed active. A lot of people who were like the first users of Radium, Solit, all those, um, like Samo, those early coins, they were still active.	"Innovation  
Technology  
Sustainability"
88. it didn't change the perception for them but to the outside world, it changed a lot of perception. And it's still like right now being changed back to, 'Oh, like Solana is a valid chain for people to build on.' So that's like still shifting, but it definitely had an impact at the time, like a huge impact. It had a massive impact on the price as well. Yeah, it went, yeah, it went from $40. I remember I was at Lisbon, I was at Breakpoint and Solana had like, it was June 2022 was when 3AC and like 3AC, I think blew up because of Luna. Like the Luna crash was May 2022. Then June was like the aftereffects of that. Luna broke a ton of stuff.	Storytelling
89. I remember the second low that all the majors made in June, Solana didn't make a lower low. Ethereum and Bitcoin made lower lows comparably to the Terra crash, but Solana didn't. I was like, 'Okay, like we're good. It's already, it's already bottomed. There's nobody left to capitulate and sell here.' And I was at Breakpoint in, I think it was September or October of 2022. Um, and the energy there was great. Like everybody was super excited about the future of crypto. Founders were super excited. Community was super excited. There were a ton of really good, uh, announcements made there. Like, I think the Google Cloud partnership was announced there and price was rallying. I think we were around like $40 and then we get on a plane, go back to the U.S. and literally while we're on the plane is when FTX crashed and it went from $40 to $8 in like a week. It went down like 80%.	Technology, Innovation, Communication
90. it's definitely a combination of things. Um, I would say in crypto, like distribution and attention is just as important as the tech is because if you have great, you can have great tech and no community, and you have great tech and no community, that's almost worse than having great community and no tech. Because even if the stuff doesn't work, if you have a community of people that think it works, they're not going to sell anyway. So it's like, that's honestly the worst, a worst situation.	Economy, Policy, Innovation
91. it was definitely a combination. Like the reason that if you look at Solana metrics compared to ETH now, like Solana is doing as much meme volume as ETH is right now. So in comparable DEX volumes as ETH is right now, there's equal amount of daily active users on Solana as there is on ETH. Um, a ton of the other metrics objectively are on par with Ethereum, and the only reason that can exist is because of the tech, uh, like tech behind the scenes. So like you can do fees that are a hundred X lower than Ethereum, but you also have a hundred X amount of activity, which is why they're like kind of comparable in how much, um, the chain is making or profiting. Um, but that only works if the tech works. You can have the community, but you can only do that if the tech works.	Technology
92. it was part of it, honestly, partly luck because of when it came to market. So when it came to market in 2019 or 2020, um, the alt L1 thesis was super weak because the prior cycle when ETH did okay with the ICOs, all the alt L1s that were like zero, there was nothing that really got built on them. Um, so there was no proof that like an L1 could be able to compete with ETH long term. And that's when Solana came out. And then you had DeFi summer, which happened in mid-2020.	Innovation, Technology, Sustainability
93. So ETH was kind of like the champion that cycle. People saw like these apps are real. This is stuff that people can use. Like there's money being deposited on chain, like in hundreds of millions of dollars for the first time. Um, okay, this makes sense. So ETH is like, ETH is the one. And when Solana came out, there was nobody thinking like, 'Oh, there's going to be other L1s that are doing the same thing ETH is doing.' So it was partly that because it was able to trade in market, I think around like 100, 200 mil, um, for a long time. And like all that, that allowed retail to get a really low entry on Solana. And that's another part of the reason that the community of Solana is so strong.	Education, Technology, Innovation
94. Whereas now all these L1s, they could be kind of like on equal playing field tech-wise with Solana, but they're coming out at like $5 billion valuation or like whatever, like $7 billion valuation. And so you just have like people who are in from 50X, not 50X, like, or whatever, 10X lower, um, comparably. And so it's just a lot harder to build community starting at that point. It just takes time. I think a lot of these other L1s don't have that time aspect yet of like the community forming.	"Technology  
Innovation  
Society"
95. I think it was a really good slogan that like the, the marketing team at Solana came out with this past cycle during 2023. A lot of people, I think it originated on Twitter, but essentially what it means is like, there are things you can do on Solana that you can't do on ETH and other L1s.	Innovation
96. you can't do on ETH because ETH only does 15 transactions per second. So anything that you need like, um, really heavy load of transactions, you can't do on ETH, only possible on Solana. In the same way that like anybody can like dollar cost average into meme coins, a dollar a pop basically for free. You can't do that on ETH because when activity spikes, it's really expensive to transact on chain. So again, only possible on Solana. I think it's kind of a slogan for what's possible to build on the chain. And also the user experience is way better on Solana than other, other chains.	Climate
97. I think some of the trends that are super hot right now, obviously meme coins. I think memes have been a great vehicle for onboarding retail this cycle in the same way that NFTs were last cycle. Like it's really easy for somebody to understand, okay, Doge with hat, or Pepe, or frog, or this cat, dog, whatever.	Innovation
98. I think memes have done a really good job of kind of like, it's like a Trojan horse for getting people, um, into all the ecosystems. That's been really big. I mean, it's hot, leading the market for a while now, past like six months.	Climate
99. I think AI is going to be really interesting this cycle. Um, early 2023, a lot of the like AI coins popped off hard when ChatGPT dropped, which was like crazy. People were like, oh, AI, what can I buy that's AI in crypto? And all the AI coins just immediately ripped. Um, but there's a lot of like really cool applications, I think, that are, that are going to be built there, whether it's like the decentralized compute applications where it's like artificial intelligence takes a ton of GPU power to run their models, train their models. And crypto, um, you kind of can align incentives with a ton of people globally to use their spare GPU power to do that and train these models.	Technology
100. And then I think the other piece of it that's really interesting is going to be the AI agents. So AI agents, meaning like these autonomous agents that can do work for you, transacting on-chain, interacting with protocols, um, doing all these other things in crypto that you typically would be doing manually. So if you have like a smart agent that's able to take trades for you, find the best yield in crypto across multiple different blockchains, that's super powerful. Um, and I think a lot of people are working on, um, implementing protocols like that.	Health, Nutrition, Wellness
101. I think EVM, EVM L2s are overhyped. That's my biggest thing. And the reason I say that is because if you're going to push execution off of Ethereum to these rollups, the only reason you're doing that is because you want them to be a lot more performant, a lot faster than the default Ethereum L1 is. And if you just use the EVM again, it doesn't really make all that much sense. Like you don't have the issue with state bloat and some other things, but, um, I think it makes a ton more sense to do like alternative VM structures. Um, in that way, I like, like, what's a good one? Like Arbitrum, I think is working on Stylus, which is going to have like alt VMs, like Move is working on their Move VM rollup. Um, there's a ton of different, different rollups kind of working on that. But yeah, I think like pure EVM rollups don't really make all that much sense. I'll say that's overhyped.	Health, Nutrition, Wellness
102. I think that, I don't know. I think ordinals make a ton of sense on Bitcoin. The reason I think they make a ton of sense is because with NFTs, provenance is really big, and ordinals on Bitcoin are inscribed literally like directly into the Bitcoin blocks. So I think the most, um, like the biggest ordinal collections, I think, are going to do really well. I'm not as certain on if Bitcoin L2s make as much sense for DeFi and everything else. And the reason I say that is because you kind of run into the same issue that you have with Ethereum L2s, where it's like these L2s need to have a substantial, um, increase in UX from whatever you're doing on Bitcoin currently. So like if it's just another EVM L2 on Bitcoin, I'm not really that excited about that. Um, and I'm not sure how they, they actually are like going to work in practice, um, when people start using them.	Diversity, Inclusion, Equity
103. I mean, I like, I like Base a lot actually, the Base L2, Coinbase's L2. That's probably my second favorite ecosystem. Um, the reason it's my second favorite ecosystem is because of how much mindshare they have in the US with crypto and how many customers they already have on Coinbase. Coinbase has like, I want, I want to say 80 million or something users on their literally their centralized exchange. So it's like, if you have Base, which is a rollup connected to that, and you figure out a way to get even what, like 10% of those users directly on chain, you immediately have 10 million people ready to use whatever applications are on chain. And there's not a lot of applications in crypto that have 10 million daily active users really, like at all. Um, so I think they have a super, um, big first-mover advantage there with like already having users.	Technology
104. Favorite application, whether it's to use, whether it's to talk about. I hear some whispers. Honestly, I mean, the application I use the most is Jupiter, like Jupiter for trading and everything else. I think the application that is like probably the most underrated I think is Drip. So Drip is really cool. Um, it's like an NFT platform where digital artists can put out their work. People get dripped like, um, NFTs from all their favorite artists that they subscribe to. And then immediately when that artwork is dropped there, it's listed on, um, I think Tensor, I think it's listed on Tensor and available to trade. But there's a lot of cool things you can do with content on Drip.	"Innovation  
Sustainability  
Technology"
105. And it's also one of the best applications for like user retention. Like people come back and use that app, um, on a consistent basis without even needing really to speculate on anything. Um, so I think that would probably be the two, one, two. Yeah.	Innovation
106. Do you see one swallowing or, you know, you know, eliminating another one? Yeah. I mean, I think a lot of the L1s just aren't, aren't going to be successful. Same way that I think a lot of the L2s just aren't going to be successful. I think you're going to have a few winners in L1s and a few winners in L2s that win the race to like getting people to build on chain, getting the community. And then even if you have kind of like equal playing field tech-wise, it's like, everybody's already on this chain. Why would I move to, to something else? And I think they, they went out in that way. Um, but I think we're super early. So like I, I'm hesitant to be like, yeah, this is the winner for the next 20 years. I think crypto is going to be around for a long time.	Climate
107. People that sort of spread their capital across a bunch of chains. I know a lot of people would, would, would like to hear you say, maybe don't, maybe don't leave too much of your money in that basket. So do, do you have any sort of tips for people just to where to spread their capital? Um, I mean, Solana, Solana and Base are my main two ecosystems, I guess, where a lot of my money is. Like I've, um, pretty active on like Frontech on Base. I use like, I think Frontech is another cool, uh, like application on Base. Forecaster is another cool application on Base.	education, technology, innovation
108. Yeah, for sure. I think, I think social FI is interesting. Um, just because of how much of a trend there's been with like influencers and content creators in web two, that's a big thing now. People trust these individuals a lot more than they trust these companies. And a lot of these influencers are making a ton of money from ads and everything else in web two. But crypto and like the financial incentives, at least currently are even stronger than they are in web two. Like the top Frontech people made like 300, 400 K plus all fees and everything else. The top, like, um, creators like on Twitter don't even make close to as much, like comparably. I just, because of how capital is kind of distributed right now in crypto and how early the space is, there's not as much users present and there's like a lot more capital I think invested that gets distributed to a smaller bucket of people right now.	Technology
109. My trajectory is kind of crazy. I've gone from developer to trader, now to influencer, creator. Um, I would say, whatever you want to do in crypto, like that you're passionate about, crypto is a space where you don't need any credentials to get to where you're at. Like, if you prove yourself to other people, you do the right things in public, um, people see what you're doing, you're going to earn whatever it is, like regardless of where you came from or your background or anything else. Um, so I'd say that's the biggest thing is like, you can have that mindset where anything is possible really in crypto.	Education, Innovation, Technology
110. But if you want to be a really good trader, you need to be active in looking at past cycles, like studying charts, talking to people who have been around for a while and how they look at the market. Um, and then kind of like looking at past industries and how those work and like how early stages of when industries form, how those work. Um, and yeah, just literally practicing a ton. If you want to be a really good trader, you just have to practice a ton. You're going to have to lose money first before you get good at being a trader. Um, I don't really have any tips on the influencer content creation stuff. It's really just, it just kind of happened. I, I don't really know.	"Technology   
Education   
Innovation"
111. Yeah, Bullpen, I'm co-founder of Bullpen. Um, it's essentially a social trading platform. Um, what we're really focusing on is having a place for whether you know a lot about crypto, know nothing about crypto, you can come into Bullpen, get your discovery, learn about whatever's trending in the market, what traders are talking about, what's going on in the space, um, get your news and everything there in the same place that you can trade all these altcoins.	Health, Nutrition, Wellness
112. I want to one-click trade like whatever, Pepe, I want to one-click trade like Popcat, I want to one-click trade anything. Um, you can do that in the app in the same place that you get all of your alpha from. And the way that we're doing that, um, we have a crypto-specific LLM that's learning on a ton of different Telegram chats where all these traders are active and present. And then from all those channels, we're pulling out all the most relevant information, what people are talking about the most. Um, and then from other like trending things on-chain and metrics like that, basically giving people, okay, this is what's trending today, this is what people are talking about, this is the alpha today, it's like what's going on in the market, um, giving that to people in the feed and then letting them trade, uh, whatever they're interested in from there.	Technology
113. So that's one of the biggest things, like distribution is super big for us. We want to get this in the hands, um, of as many people as possible and as many chats as possible. Um, then yeah, the more people that are using the app, the better the LLM is, and like the better information you're going to get, get back from people. So yeah, that's definitely the key.	Innovation
114. I've been in crypto for a really long time, and one of my biggest things is like, all my friends ask me, 'Okay, Z, I know you do crypto, how do I learn about crypto?' And whenever that question happens, I got to be like, I'm going to pull this article from this, I'm going to pull this article from this, I'm going to talk to you for an hour, then I'm going to come back, I'm going to set you up with a wallet, then I'm going to show you how to trade on, uh, Coinbase. And after I show you how to trade on Coinbase, I'm going to show you how to trade on the DEX, and after I show you trade on the DEX, I'm going to show you how to trade on this DEX.	Travel
